1.64958,-1.02346,-0.18422,-0.548658,43.1725,4.25125,13.6179,1.11557,1.03807,1.74626,1.64013,-0.164045,40.0766,-1.06542
1.68609,-0.966609,-0.163035,-0.551621,43.6159,4.26784,13.6392,1.11557,1.03936,1.74626,1.64199,-0.142413,40.0595,-0.776265
1.72385,-0.908129,-0.141703,-0.553867,44.0558,4.2816,13.6792,1.11557,1.0408,1.7505,1.64685,-0.12062,40.1035,-0.480153
1.75642,-0.848647,-0.120256,-0.555386,44.4916,4.29428,13.7004,1.11557,1.04227,1.7505,1.64864,-0.0987755,40.1302,-0.181748
1.78438,-0.788499,-0.0987331,-0.556168,44.9223,4.3054,13.7083,1.11557,1.04379,1.74714,1.64787,-0.0769103,40.1704,0.118703
1.81274,-0.72691,-0.0771586,-0.556203,45.3482,4.314,13.7311,1.11557,1.04543,1.74714,1.64943,-0.0549891,40.2662,0.424769
1.83109,-0.666303,-0.055574,-0.555489,45.768,4.32292,13.7033,1.11557,1.047,1.73624,1.64328,-0.0331802,40.2535,0.724171
1.85495,-0.60319,-0.0340088,-0.554018,46.1818,4.32721,13.7312,1.11557,1.04883,1.73624,1.64431,-0.0113234,40.4651,1.03705
1.86424,-0.543198,-0.0124975,-0.55179,46.589,4.33448,13.6616,1.11557,1.0504,1.718,1.63337,0.0103014,40.3125,1.32823
1.88327,-0.479224,0.00891878,-0.548805,46.9885,4.33422,13.7013,1.11557,1.05242,1.718,1.63338,0.0319503,40.7235,1.64872
1.88448,-0.420667,0.03022,-0.545061,47.3814,4.34034,13.5791,1.11557,1.05396,1.69279,1.61869,0.0532662,40.2825,1.92129
1.89825,-0.356631,0.0513477,-0.54057,47.7649,4.33537,13.6422,1.11557,1.05618,1.69279,1.61686,0.0745622,41.0361,2.25342
1.89282,-0.299925,0.0723022,-0.535322,48.142,4.34053,13.449,1.11557,1.05766,1.66111,1.60014,0.0954502,40.0603,2.49128
1.90069,-0.236853,0.0930043,-0.529347,48.5078,4.33106,13.5557,1.11557,1.06006,1.66111,1.59508,0.116248,41.3965,2.84497
1.89067,-0.181802,0.113477,-0.522625,48.8677,4.33461,13.2597,1.11557,1.06152,1.62358,1.57906,0.136599,39.4858,3.02196
1.89162,-0.121114,0.133622,-0.515204,49.2144,4.32176,13.4435,1.11557,1.06402,1.62358,1.56848,0.156754,41.7966,3.41749
1.87979,-0.0665929,0.153482,-0.507051,49.5557,4.32118,12.9919,1.11557,1.06564,1.58091,1.5574,0.17647,38.3134,3.49021
